"id","y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
"1","class5",0.819812188175577,0.0707739508472646,-0.456180308396841,1.49655585598817,-0.328701633985319,1.32913020545296,0.731410516506007,0.612894007061848,-0.272836709082819,-1.03709971919626
"1","class4",1.36199169310236,0.194799520873237,-0.802648966524929,-0.112741537652009,-0.29386561727175,-0.0689175885046117,-0.0292060487586641,0.0972732098249512,-0.14204491540077,1.01334503946807
"1","class4",-0.428746833073036,-0.957064926240866,-0.723186669443619,-0.833771522304087,-0.502956773747821,-2.01478862510679,-0.336674573279643,-0.504717602235308,-2.02126823932825,0.0752666333047737
"1","class4",-0.871535602104618,0.0593078293737081,1.14751800274936,-0.511484281214238,0.322834252645621,-1.2694872067186,0.479143467972027,-0.026586379648261,0.173185632388107,0.124008946451635
"1","class4",-0.382382945609287,0.192893206814833,1.02964256513725,-1.53902658990473,0.419775822576972,1.76914329509118,-0.788569451403095,0.890424048456709,-0.928486058737269,-1.34754028203586
"1","class4",0.380556131851728,-1.68962397949846,-1.01560704519327,-1.86603975588765,0.137206220534308,-1.86955777790173,-0.599848837914175,-0.818951305666895,-1.26266169966995,-0.470742825868747
"1","class4",-1.62767295378387,0.944711444290988,0.733629312343197,-0.478609636617967,-0.090213087631263,0.507274720591381,-2.84069980154049,1.7303205318289,-0.58253821854147,-0.735141623513098
"1","class4",-0.427858489732116,-0.932880804277455,1.65758171158187,2.06913129149784,1.52938137974801,-0.805262841057655,-0.778731853614133,2.08554398963602,1.13996757982494,1.15720287646713
"1","class5",0.600890686184661,1.99971324948042,0.220694962542199,-0.207862765455295,0.25638664408305,1.61519046624993,-0.454623762978246,0.0351403182446528,-0.375036879261839,-0.0560092522780272
"1","class4",-0.408840726262456,0.185786748787988,-1.09315935595889,1.08197916103624,-0.190059626128776,0.907396518457742,1.48969192835431,-0.207511397320454,-0.392595069193903,0.985533301595384
"1","class5",-0.276434602562127,-1.24697447850589,-0.201120120249789,-0.398762548308317,0.292619993670535,-1.77273308941277,0.046537619074315,-1.54682371498596,-0.0128475014791971,-1.36069359809232
"1","class4",1.45048212377046,0.486214111990228,-0.743213686181527,-0.00551029674341574,-0.827232905439575,-0.0258022115254269,-0.33879550849254,-0.845505546833397,-0.248221900067577,-0.806369989829604
"1","class2",-2.08061103968963,0.00815528153286893,0.878851091941297,0.833872727857113,0.535432087453418,0.68056815046562,-0.874401202411607,-0.833156272710301,-1.01437248442762,-0.255021521704099
"1","class5",-0.453076069911175,-0.478625139659234,-0.175862971448287,0.912921422747465,-1.73069020692226,0.599157505308686,0.874080044037614,0.504324505184381,1.03687805787914,-1.67478502886431
"1","class4",-1.09620716007896,0.727189121016451,0.00421370681130907,0.613533734083533,0.7615718361028,0.328048988293819,0.253892458674025,0.872648819042713,-0.581138529935584,1.05748184802834
"1","class5",-2.0704833911626,-1.0389495398109,-1.06021240050685,-0.267682262421411,-1.35868569911151,-0.00932143794888629,-1.69772955361686,-1.62997691386102,0.2490032937459,-0.571417644216421
"1","class2",0.878102339586851,-0.404718080467149,-0.533344784432168,-0.723609774144851,-0.098183882086662,-2.54565559719828,-0.253110820824938,1.12082962430168,0.6231697556976,-0.697855891410378
"1","class4",2.16696066504084,1.1735094414318,1.32277994121441,0.0337851369347743,1.37357470089064,0.531419477168549,1.95728527386594,-0.716169875359199,1.17562295839683,1.38759212144538
"2","class3",0.167512991277406,-0.290932577499889,-0.0477230167550677,-0.548093757955633,-0.486682609666541,-1.71611065760289,-0.663652612542041,0.186703763134315,-1.56888893983768,1.256640825278
"2","class3",0.65298811273748,-0.758373923006627,0.337809362426206,0.208268467535528,0.193268688783649,0.651415227730443,1.64559476581589,-0.32397722090604,0.372580173887896,-0.477796681291921
"2","class3",0.943011478548713,-0.0428995693075143,-0.174982700219363,1.47214489227651,1.45108518859127,-0.46559526851003,1.59254442613075,0.228215165653094,1.2687125227667,-0.621844195729033
"2","class3",-1.48141844693628,0.837444917245405,1.24957322295918,-0.497984101868601,0.950948659789411,0.0645153675338425,2.07989729270517,-1.24008200982341,-0.320522193646118,-0.488957875485847
"2","class3",0.160299406122709,0.521800829275907,1.08708662336228,0.940102491680805,1.00726981481683,0.285977663517764,1.19312138784567,0.565529405121949,-0.906162026983485,0.574079633773541
"2","class3",-0.192024663129644,0.867703106990882,-0.34890173728219,-0.104507768595387,1.2071600227301,-0.134260159128691,1.3734667751696,1.98419896478868,-0.222692410685887,-0.573212279816429
"2","class3",0.439908398970402,1.7648347641419,1.33487047710375,0.549433138283233,-1.03193146923714,0.337637484796518,-0.697391315654386,2.40859164728421,-1.27858422669452,-0.519971974235916
"2","class3",0.309167758052316,1.41904501583569,1.99530075461261,1.21546808801661,0.486109896734409,-0.120422370841503,1.86833649802348,0.435144304084874,-0.0730077356200077,1.38999986762275
"2","class3",-0.0991180761460586,-0.370224248436458,-1.86390874052209,-0.0799783408142339,-0.86545457418389,0.175562646673164,-0.962641181120251,-0.530245826114574,1.16535358927515,-1.00249759133939
"2","class3",-0.455831283675307,-1.62749742475665,1.80321805484389,1.01045564936939,-0.60821761694394,-0.796073048838029,1.5083080594253,-1.69633353718123,-0.354321659055847,0.404718551616373
"2","class3",1.26906863494234,-0.498841170150314,0.685724198488072,0.282389025846022,2.84054776925653,0.812663948159646,0.0068759651027287,1.16067613932111,0.0587002453718509,-0.595350169797196
"2","class3",0.241976905254715,-2.29563446059672,0.428928922063709,-0.406663170944274,-1.96345092802243,-0.552192888164295,-1.7506397921242,-0.0511224539052483,-0.10519395649051,-0.180573119576957
"2","class3",0.0829311839124593,1.0746489877327,-0.164609810623703,-0.301219876006029,-0.652846417596857,0.0323117267702898,-1.0301152890078,-0.90133226179813,-1.61807152324403,1.22166673367226
"2","class3",1.59848086483424,0.994506723204979,0.365017940254616,0.888603004143828,-0.964475034446079,-0.885877740762576,-0.637192513457508,0.185912453251611,-0.151350585673073,0.167746414619109
"2","class3",-1.14646569817429,-1.18712036781486,-1.31102862025688,2.00356385031969,-0.406218834931557,0.589027361371369,-1.59702057349489,-1.97281353737169,-0.367023281970308,0.65853991976856
"2","class3",0.981774048451344,-0.69391814870799,-1.51711512163887,-0.13419304641694,-0.610308346567446,-0.545412902012804,0.0515784179121571,-0.548148921260982,-0.189536294917553,-1.44136533670146
"2","class3",-0.0616895076569262,-1.24787546716409,-0.57675831967137,-0.0167866420365007,-0.60791967757866,-1.05676271540963,0.718382436328995,-1.30228177450207,-0.36992167193775,0.174214891851501
"2","class3",-0.169909813714243,-0.607378728478562,-0.185457902145323,-0.508634585296079,-1.77899066400037,1.91312940523111,-0.849559852241285,-1.39900225580207,0.0490826767057383,-0.10721999053325
